ENSG00000243173,ENST00000473793
ENSG00000132196,ENST00000485405
ENSG00000185860,ENST00000524691
ENSG00000230739,ENST00000451015
ENSG00000227667,ENST00000434394
ENSG00000117152,ENST00000421743
ENSG00000143248,ENST00000469495
ENSG00000232892,ENST00000415437
ENSG00000225755,ENST00000450164
ENSG00000232995,ENST00000451759
ENSG00000237756,ENST00000416401
ENSG00000143228,ENST00000534289
ENSG00000252740,ENST00000516931
ENSG00000225122,ENST00000430516
ENSG00000200327,ENST00000363457
ENSG00000212527,ENST00000391225
ENSG00000228289,ENST00000412705
ENSG00000212538,ENST00000391236
ENSG00000225719,ENST00000435192
ENSG00000199849,ENST00000362979
ENSG00000213070,ENST00000444896
ENSG00000185630,ENST00000467023
ENSG00000207082,ENST00000384354
ENSG00000269887,ENST00000602747
ENSG00000233693,ENST00000421530
ENSG00000271917,ENST00000607752
ENSG00000201987,ENST00000365117
ENSG00000225487,ENST00000440329
ENSG00000201270,ENST00000364400
ENSG00000212086,ENST00000390797
ENSG00000252359,ENST00000516550
ENSG00000162761,ENST00000342310
ENSG00000224702,ENST00000457106
ENSG00000238022,ENST00000441773
ENSG00000143171,ENST00000359842
ENSG00000237463,ENST00000416424
ENSG00000230748,ENST00000448964
ENSG00000162763,ENST00000294818
ENSG00000237783,ENST00000443009
ENSG00000236206,ENST00000452618
ENSG00000143198,ENST00000367889
ENSG00000143149,ENST00000354775
ENSG00000206990,ENST00000384263
ENSG00000230175,ENST00000447545
ENSG00000225272,ENST00000437709
ENSG00000215838,ENST00000400982
ENSG00000273365,ENST00000608512
ENSG00000143183,ENST00000392129
ENSG00000224358,ENST00000423121
ENSG00000230659,ENST00000415894
ENSG00000143179,ENST00000367879
ENSG00000236364,ENST00000455257
ENSG00000271527,ENST00000605867
ENSG00000226292,ENST00000422100
ENSG00000207341,ENST00000384611
ENSG00000188859,ENST00000435676
ENSG00000267884,ENST00000595430
ENSG00000203307,ENST00000366136
ENSG00000230898,ENST00000451784
ENSG00000215952,ENST00000401133
ENSG00000215835,ENST00000400979
ENSG00000229588,ENST00000425271
ENSG00000225325,ENST00000448643
ENSG00000230231,ENST00000436045
ENSG00000234142,ENST00000426519
ENSG00000238087,ENST00000434461
ENSG00000215834,ENST00000477875
ENSG00000234984,ENST00000455032
ENSG00000232341,ENST00000447259
ENSG00000232148,ENST00000424742
ENSG00000232223,ENST00000443067
ENSG00000143157,ENST00000537173
ENSG00000152382,ENST00000467021
ENSG00000225171,ENST00000425573
ENSG00000237096,ENST00000414590
ENSG00000143195,ENST00000271417
ENSG00000143194,ENST00000367872
ENSG00000200036,ENST00000363166
ENSG00000238325,ENST00000459393
ENSG00000227907,ENST00000417644
ENSG00000143167,ENST00000527955
ENSG00000198842,ENST00000361200
ENSG00000213068,ENST00000450126
ENSG00000231605,ENST00000426709
ENSG00000272205,ENST00000606967
ENSG00000143190,ENST00000367866
ENSG00000272033,ENST00000607611
ENSG00000198821,ENST00000485089
ENSG00000233411,ENST00000417969
ENSG00000273160,ENST00000610044
ENSG00000227776,ENST00000457236
ENSG00000143162,ENST00000466652
ENSG00000231029,ENST00000422817
ENSG00000241666,ENST00000451992
ENSG00000198771,ENST00000367854
ENSG00000197965,ENST00000487858
ENSG00000143199,ENST00000545172
ENSG00000250762,ENST00000507585
ENSG00000232194,ENST00000451545
ENSG00000143158,ENST00000367846
ENSG00000143164,ENST00000450548
ENSG00000221545,ENST00000408618
ENSG00000224837,ENST00000443090
ENSG00000143147,ENST00000367838
ENSG00000143155,ENST00000367833
ENSG00000237049,ENST00000450455
ENSG00000237131,ENST00000451806
ENSG00000213064,ENST00000471981
ENSG00000214262,ENST00000358576
ENSG00000206880,ENST00000384153
ENSG00000143178,ENST00000367821
ENSG00000227722,ENST00000421214
ENSG00000207974,ENST00000385239
ENSG00000228697,ENST00000441851
ENSG00000215833,ENST00000400977
ENSG00000237658,ENST00000422253
ENSG00000143185,ENST00000367819
ENSG00000227777,ENST00000449688
ENSG00000143184,ENST00000367818
ENSG00000229757,ENST00000426573
ENSG00000143196,ENST00000367817
ENSG00000221578,ENST00000408651
ENSG00000235736,ENST00000457405
ENSG00000225826,ENST00000420691
ENSG00000229612,ENST00000452524
ENSG00000203601,ENST00000366408
ENSG00000213063,ENST00000440227
ENSG00000252987,ENST00000517178
ENSG00000237707,ENST00000415637
ENSG00000143153,ENST00000367816
ENSG00000143156,ENST00000530739
ENSG00000235575,ENST00000432081
ENSG00000117475,ENST00000367807
ENSG00000117477,ENST00000367806
ENSG00000234437,ENST00000445428
ENSG00000117479,ENST00000236137
ENSG00000234604,ENST00000452472
ENSG00000213062,ENST00000392097
ENSG00000198734,ENST00000495481
ENSG00000174175,ENST00000426706
ENSG00000000460,ENST00000498289
ENSG00000188404,ENST00000236147
ENSG00000007908,ENST00000367781
ENSG00000230704,ENST00000454271
ENSG00000171806,ENST00000303469
ENSG00000000457,ENST00000367771
ENSG00000239494,ENST00000476398
ENSG00000075945,ENST00000361580
ENSG00000243051,ENST00000467795
ENSG00000235378,ENST00000448483
ENSG00000203260,ENST00000366091
ENSG00000232959,ENST00000440321
ENSG00000224896,ENST00000455569
ENSG00000203740,ENST00000439373
ENSG00000263390,ENST00000577602
ENSG00000233985,ENST00000439184
ENSG00000238051,ENST00000454451
ENSG00000224286,ENST00000440404
ENSG00000226967,ENST00000406739
ENSG00000263384,ENST00000579029
ENSG00000231407,ENST00000416416
ENSG00000120370,ENST00000367763
ENSG00000225545,ENST00000426090
ENSG00000235303,ENST00000413005
ENSG00000116132,ENST00000553786
ENSG00000271811,ENST00000606154
ENSG00000117501,ENST00000367759
ENSG00000215924,ENST00000401105
ENSG00000226552,ENST00000452221
ENSG00000007933,ENST00000367755
ENSG00000221390,ENST00000408463
ENSG00000117507,ENST00000367754
ENSG00000094963,ENST00000209929
ENSG00000225243,ENST00000422841
ENSG00000231424,ENST00000455124
ENSG00000010932,ENST00000433267
ENSG00000206692,ENST00000383965
ENSG00000230547,ENST00000413899
ENSG00000076258,ENST00000497228
ENSG00000225704,ENST00000450334
ENSG00000268062,ENST00000599419
ENSG00000239428,ENST00000491764
ENSG00000202082,ENST00000365212
ENSG00000234333,ENST00000455540
ENSG00000238859,ENST00000459496
ENSG00000117523,ENST00000392078
ENSG00000239373,ENST00000461095
ENSG00000201126,ENST00000364256
ENSG00000034971,ENST00000037502
ENSG00000233328,ENST00000442087
ENSG00000230364,ENST00000428881
ENSG00000117533,ENST00000236192
ENSG00000232261,ENST00000413827
ENSG00000271459,ENST00000604447
ENSG00000236741,ENST00000468716
ENSG00000253060,ENST00000517251
ENSG00000010165,ENST00000458517
ENSG00000213060,ENST00000392075
ENSG00000252134,ENST00000516325
ENSG00000224600,ENST00000498507
ENSG00000197959,ENST00000358155
ENSG00000233540,ENST00000450800
ENSG00000207949,ENST00000385214
ENSG00000230630,ENST00000417354
ENSG00000208024,ENST00000385289
ENSG00000252354,ENST00000516545
ENSG00000206684,ENST00000383957
ENSG00000135845,ENST00000489002
ENSG00000180999,ENST00000367727
ENSG00000094975,ENST00000367723
ENSG00000251943,ENST00000516134
ENSG00000117560,ENST00000340030
ENSG00000229785,ENST00000458247
ENSG00000224228,ENST00000432694
ENSG00000227177,ENST00000425294
ENSG00000224000,ENST00000452366
ENSG00000120337,ENST00000404377
ENSG00000230849,ENST00000450663
ENSG00000226375,ENST00000436974
ENSG00000117586,ENST00000367718
ENSG00000251817,ENST00000516008
ENSG00000232751,ENST00000433683
ENSG00000231615,ENST00000432815
ENSG00000203739,ENST00000367716
ENSG00000117592,ENST00000340385
ENSG00000162753,ENST00000367714
ENSG00000238272,ENST00000431459
ENSG00000183831,ENST00000333279
ENSG00000232113,ENST00000417563
ENSG00000238430,ENST00000459202
ENSG00000076321,ENST00000479505
ENSG00000225591,ENST00000455497
ENSG00000200674,ENST00000363804
ENSG00000120334,ENST00000356198
ENSG00000252357,ENST00000516548
ENSG00000117593,ENST00000361951
ENSG00000270084,ENST00000602767
ENSG00000234741,ENST00000449289
ENSG00000208317,ENST00000385582
ENSG00000185278,ENST00000367704
ENSG00000117601,ENST00000367698
ENSG00000252231,ENST00000516422
ENSG00000135870,ENST00000367696
ENSG00000200755,ENST00000363885
ENSG00000236535,ENST00000421851
ENSG00000224977,ENST00000424181
ENSG00000225713,ENST00000488676
ENSG00000227373,ENST00000426899
ENSG00000152061,ENST00000357444
ENSG00000238872,ENST00000459580
ENSG00000266125,ENST00000585310
ENSG00000237317,ENST00000423946
ENSG00000203737,ENST00000367685
ENSG00000223828,ENST00000420029
ENSG00000231378,ENST00000454883
ENSG00000237249,ENST00000448158
ENSG00000223525,ENST00000414890
ENSG00000235869,ENST00000441426
ENSG00000229531,ENST00000452442
ENSG00000252552,ENST00000516743
ENSG00000116161,ENST00000367681
ENSG00000120333,ENST00000498253
ENSG00000206659,ENST00000383932
ENSG00000181101,ENST00000326105
ENSG00000120332,ENST00000239462
ENSG00000235750,ENST00000423313
ENSG00000230687,ENST00000412357
ENSG00000233946,ENST00000414733
ENSG00000260990,ENST00000569593
ENSG00000116147,ENST00000367674
ENSG00000235628,ENST00000455447
ENSG00000224718,ENST00000457217
ENSG00000227740,ENST00000426575
ENSG00000230777,ENST00000452777
ENSG00000143207,ENST00000461830
ENSG00000252906,ENST00000517097
ENSG00000228686,ENST00000426030
ENSG00000236021,ENST00000456125
ENSG00000232463,ENST00000434367
ENSG00000253025,ENST00000517216
ENSG00000227815,ENST00000440296
ENSG00000231020,ENST00000432461
ENSG00000225904,ENST00000426038
ENSG00000116183,ENST00000367661
ENSG00000237514,ENST00000422603
ENSG00000152092,ENST00000367657
ENSG00000202609,ENST00000365739
ENSG00000198797,ENST00000361539
ENSG00000222749,ENST00000410817
ENSG00000224968,ENST00000451341
ENSG00000227579,ENST00000438575
ENSG00000266393,ENST00000390740
ENSG00000236720,ENST00000427173
ENSG00000120341,ENST00000441371
ENSG00000254154,ENST00000354921
ENSG00000242193,ENST00000476232
ENSG00000224687,ENST00000421505
ENSG00000075391,ENST00000448150
ENSG00000270575,ENST00000605307
ENSG00000213058,ENST00000455621
ENSG00000260938,ENST00000564300
ENSG00000188585,ENST00000445098
ENSG00000240021,ENST00000319416
ENSG00000213057,ENST00000367638
ENSG00000184909,ENST00000367636
ENSG00000201347,ENST00000364477
ENSG00000273384,ENST00000608190
ENSG00000266417,ENST00000585257
ENSG00000273062,ENST00000608517
ENSG00000116191,ENST00000495034
ENSG00000228196,ENST00000423212
ENSG00000201791,ENST00000364921
ENSG00000116194,ENST00000234816
ENSG00000116199,ENST00000440702
ENSG00000232750,ENST00000431587
ENSG00000186283,ENST00000367627
ENSG00000143322,ENST00000502732
ENSG00000234041,ENST00000424885
ENSG00000231905,ENST00000424368
ENSG00000212338,ENST00000391036
ENSG00000201619,ENST00000364749
ENSG00000231564,ENST00000451239
ENSG00000225711,ENST00000443050
ENSG00000223794,ENST00000416911
ENSG00000228191,ENST00000426359
ENSG00000057252,ENST00000539888
ENSG00000263633,ENST00000577343
ENSG00000162779,ENST00000509175
ENSG00000224620,ENST00000454867
ENSG00000236539,ENST00000411857
ENSG00000269064,ENST00000600581
ENSG00000261250,ENST00000569644
ENSG00000116218,ENST00000367615
ENSG00000251875,ENST00000516066
ENSG00000227141,ENST00000427215
ENSG00000261060,ENST00000567150
ENSG00000162782,ENST00000367614
ENSG00000221547,ENST00000408620
ENSG00000243062,ENST00000423879
ENSG00000143340,ENST00000341785
ENSG00000229407,ENST00000453051
ENSG00000231966,ENST00000442108
ENSG00000169905,ENST00000367612
ENSG00000258664,ENST00000553856
ENSG00000272906,ENST00000610272
ENSG00000143337,ENST00000528443
ENSG00000264916,ENST00000580835
ENSG00000261831,ENST00000567486
ENSG00000260360,ENST00000567904
ENSG00000135837,ENST00000367607
ENSG00000235145,ENST00000447583
ENSG00000223450,ENST00000424289
ENSG00000261817,ENST00000566904
ENSG00000116260,ENST00000367602
ENSG00000121454,ENST00000263726
ENSG00000230124,ENST00000415414
ENSG00000135847,ENST00000496993
ENSG00000235060,ENST00000450197
ENSG00000265435,ENST00000579680
ENSG00000206905,ENST00000384178
ENSG00000266683,ENST00000584462
ENSG00000236719,ENST00000442621
ENSG00000143324,ENST00000367590
ENSG00000272292,ENST00000606404
ENSG00000266825,ENST00000579998
ENSG00000225857,ENST00000434447
ENSG00000135835,ENST00000496210
ENSG00000243155,ENST00000358073
ENSG00000232586,ENST00000415647
ENSG00000251520,ENST00000503142
ENSG00000270711,ENST00000604674
ENSG00000234237,ENST00000457152
ENSG00000135823,ENST00000258301
ENSG00000153029,ENST00000434571
ENSG00000162783,ENST00000367577
ENSG00000272198,ENST00000606938
ENSG00000237292,ENST00000435023
ENSG00000225359,ENST00000456771
ENSG00000179452,ENST00000319701
ENSG00000198216,ENST00000524607
ENSG00000252977,ENST00000517168
ENSG00000272880,ENST00000609720
ENSG00000222397,ENST00000410465
ENSG00000179930,ENST00000339948
ENSG00000224810,ENST00000411509
ENSG00000225982,ENST00000428646
ENSG00000232309,ENST00000412174
ENSG00000228918,ENST00000608183
ENSG00000232096,ENST00000419731
ENSG00000206764,ENST00000384037
ENSG00000228664,ENST00000451731
ENSG00000231684,ENST00000423841
ENSG00000135821,ENST00000331872
ENSG00000203730,ENST00000367565
ENSG00000203729,ENST00000367563
ENSG00000270443,ENST00000605228
ENSG00000233537,ENST00000414169
ENSG00000121446,ENST00000426890
ENSG00000135828,ENST00000367559
ENSG00000143333,ENST00000367558
ENSG00000261504,ENST00000566297
ENSG00000261185,ENST00000570153
ENSG00000135824,ENST00000483095
ENSG00000227181,ENST00000435492
ENSG00000271269,ENST00000603149
ENSG00000264809,ENST00000580448
ENSG00000135838,ENST00000488424
ENSG00000135829,ENST00000367549
ENSG00000157060,ENST00000483655
ENSG00000224040,ENST00000419500
ENSG00000199837,ENST00000362967
ENSG00000226570,ENST00000418657
ENSG00000176855,ENST00000453838
ENSG00000264768,ENST00000580734
ENSG00000207472,ENST00000384741
ENSG00000135862,ENST00000258341
ENSG00000224468,ENST00000457852
ENSG00000058085,ENST00000493293
ENSG00000157064,ENST00000294868
ENSG00000233562,ENST00000454879
ENSG00000232860,ENST00000421703
ENSG00000116698,ENST00000440812
ENSG00000265042,ENST00000577540
ENSG00000116701,ENST00000367536
ENSG00000270009,ENST00000602484
ENSG00000162704,ENST00000367534
ENSG00000143344,ENST00000304685
ENSG00000173627,ENST00000308641
ENSG00000270994,ENST00000604110
ENSG00000227554,ENST00000451829
ENSG00000198756,ENST00000546159
ENSG00000198860,ENST00000361641
ENSG00000199840,ENST00000362970
ENSG00000207080,ENST00000384352
ENSG00000231791,ENST00000449525
ENSG00000244568,ENST00000479178
ENSG00000271387,ENST00000605589
ENSG00000116667,ENST00000235307
ENSG00000230470,ENST00000414377
ENSG00000232036,ENST00000245811
ENSG00000252790,ENST00000516981
ENSG00000116406,ENST00000318130
ENSG00000135842,ENST00000417056
ENSG00000252222,ENST00000516413
ENSG00000260976,ENST00000566476
ENSG00000201312,ENST00000364442
ENSG00000121481,ENST00000367510
ENSG00000232792,ENST00000447665
ENSG00000121486,ENST00000367504
ENSG00000116668,ENST00000367501
ENSG00000231084,ENST00000413694
ENSG00000213051,ENST00000392009
ENSG00000201421,ENST00000364551
ENSG00000206640,ENST00000383913
ENSG00000233583,ENST00000441261
ENSG00000252612,ENST00000516803
ENSG00000238061,ENST00000413701
ENSG00000116679,ENST00000480769
ENSG00000273004,ENST00000609881
ENSG00000261024,ENST00000562817
ENSG00000252407,ENST00000516598
ENSG00000270920,ENST00000605276
ENSG00000228309,ENST00000609066
ENSG00000207108,ENST00000384380
ENSG00000201596,ENST00000364726
ENSG00000261729,ENST00000569292
ENSG00000143341,ENST00000271588
ENSG00000224691,ENST00000428391
ENSG00000116690,ENST00000367486
ENSG00000047410,ENST00000367478
ENSG00000202025,ENST00000365155
ENSG00000157181,ENST00000367470
ENSG00000268662,ENST00000598663
ENSG00000262180,ENST00000574641
ENSG00000116703,ENST00000391997
ENSG00000229739,ENST00000429768
ENSG00000273198,ENST00000609032
ENSG00000228238,ENST00000456921
ENSG00000233196,ENST00000450032
ENSG00000073756,ENST00000367468
ENSG00000273129,ENST00000608917
ENSG00000116711,ENST00000367466
ENSG00000236030,ENST00000458683
ENSG00000231599,ENST00000444887
ENSG00000272827,ENST00000609113
ENSG00000271558,ENST00000603098
ENSG00000228012,ENST00000443251
ENSG00000225462,ENST00000424976
ENSG00000230426,ENST00000429725
ENSG00000236401,ENST00000424054
ENSG00000223847,ENST00000451797
ENSG00000150732,ENST00000403060
ENSG00000222240,ENST00000410308
ENSG00000261182,ENST00000569873
ENSG00000224278,ENST00000447592
ENSG00000225006,ENST00000426262
ENSG00000235083,ENST00000446368
ENSG00000231022,ENST00000417027
ENSG00000237283,ENST00000432976
ENSG00000238054,ENST00000414765
ENSG00000226486,ENST00000445072
ENSG00000271036,ENST00000604519
ENSG00000226196,ENST00000433910
ENSG00000252553,ENST00000516744
ENSG00000232212,ENST00000419614
ENSG00000238270,ENST00000450681
ENSG00000230987,ENST00000418655
ENSG00000162670,ENST00000367462
ENSG00000225811,ENST00000452178
ENSG00000237457,ENST00000436905
ENSG00000241505,ENST00000417409
ENSG00000231175,ENST00000413356
ENSG00000236025,ENST00000412675
ENSG00000238108,ENST00000445040
ENSG00000228020,ENST00000411735
ENSG00000261642,ENST00000563320
ENSG00000271187,ENST00000603579
ENSG00000233882,ENST00000434983
ENSG00000223344,ENST00000432083
ENSG00000228215,ENST00000430776
ENSG00000150681,ENST00000367460
ENSG00000226723,ENST00000431492
ENSG00000236792,ENST00000422071
ENSG00000253148,ENST00000417209
ENSG00000221145,ENST00000408218
ENSG00000232498,ENST00000434300
ENSG00000236069,ENST00000457321
ENSG00000090104,ENST00000367459
ENSG00000127074,ENST00000391995
ENSG00000231767,ENST00000443181
ENSG00000228687,ENST00000454090
ENSG00000226814,ENST00000429211
ENSG00000116741,ENST00000483295
ENSG00000223075,ENST00000411143
ENSG00000234871,ENST00000451690
ENSG00000234473,ENST00000439152
ENSG00000116750,ENST00000367455
ENSG00000238754,ENST00000458806
ENSG00000116747,ENST00000400968
ENSG00000272579,ENST00000608166
ENSG00000023572,ENST00000367439
ENSG00000134371,ENST00000367435
ENSG00000221680,ENST00000408753
ENSG00000162630,ENST00000367434
ENSG00000232077,ENST00000420807
ENSG00000226640,ENST00000448412
ENSG00000237011,ENST00000447056
ENSG00000252241,ENST00000516432
ENSG00000237213,ENST00000437556
ENSG00000227240,ENST00000454538
ENSG00000233057,ENST00000421195
ENSG00000231714,ENST00000435554
ENSG00000251813,ENST00000516004
ENSG00000228167,ENST00000446021
ENSG00000265108,ENST00000581340
ENSG00000227421,ENST00000430519
ENSG00000162687,ENST00000367433
ENSG00000265986,ENST00000580028
ENSG00000000971,ENST00000367429
ENSG00000116785,ENST00000367425
ENSG00000244414,ENST00000320493
ENSG00000080910,ENST00000367421
ENSG00000134365,ENST00000608469
ENSG00000134389,ENST00000367414
ENSG00000143278,ENST00000367412
ENSG00000066279,ENST00000367409
ENSG00000235748,ENST00000442280
ENSG00000177888,ENST00000367405
ENSG00000134376,ENST00000535699
ENSG00000237861,ENST00000417716
ENSG00000221879,ENST00000436696
ENSG00000230260,ENST00000422250
ENSG00000213047,ENST00000391979
ENSG00000207139,ENST00000384410
ENSG00000213046,ENST00000418613
ENSG00000235582,ENST00000447479
ENSG00000233040,ENST00000369171
ENSG00000224901,ENST00000440885
ENSG00000203724,ENST00000367393
ENSG00000143355,ENST00000606127
ENSG00000151414,ENST00000367385
ENSG00000232824,ENST00000456678
ENSG00000151418,ENST00000367382
ENSG00000223881,ENST00000429469
ENSG00000081237,ENST00000367379
ENSG00000261573,ENST00000566394
ENSG00000236278,ENST00000455475
ENSG00000229989,ENST00000412162
ENSG00000207975,ENST00000385240
ENSG00000207759,ENST00000385026
ENSG00000227747,ENST00000436136
ENSG00000225172,ENST00000422480
ENSG00000233410,ENST00000427439
ENSG00000235492,ENST00000432488
ENSG00000231718,ENST00000452199
ENSG00000239006,ENST00000410741
ENSG00000228190,ENST00000441715
ENSG00000236468,ENST00000430498
ENSG00000263805,ENST00000583711
ENSG00000231984,ENST00000448132
ENSG00000228530,ENST00000439946
ENSG00000200139,ENST00000363269
ENSG00000229747,ENST00000458156
ENSG00000202491,ENST00000365621
ENSG00000202329,ENST00000365459
ENSG00000116833,ENST00000367362
ENSG00000252860,ENST00000517051
ENSG00000221403,ENST00000408476
ENSG00000229220,ENST00000422446
ENSG00000233827,ENST00000424019
ENSG00000273093,ENST00000608159
ENSG00000213045,ENST00000425737
ENSG00000203721,ENST00000367355
ENSG00000162702,ENST00000294740
ENSG00000230623,ENST00000427825
ENSG00000118193,ENST00000367350
ENSG00000118197,ENST00000447706
ENSG00000260088,ENST00000568695
ENSG00000118200,ENST00000358823
ENSG00000231333,ENST00000432390
ENSG00000170128,ENST00000304244
ENSG00000163362,ENST00000532631
ENSG00000233217,ENST00000435735
ENSG00000201032,ENST00000364162
ENSG00000116852,ENST00000332129
ENSG00000229191,ENST00000446333
ENSG00000234132,ENST00000415359
ENSG00000081248,ENST00000367338
ENSG00000232237,ENST00000449188
ENSG00000116857,ENST00000367334
ENSG00000163395,ENST00000437879
ENSG00000229821,ENST00000453155
ENSG00000081277,ENST00000367324
ENSG00000118194,ENST00000476888
ENSG00000159166,ENST00000503578
ENSG00000159173,ENST00000361379
ENSG00000227048,ENST00000413162
ENSG00000224818,ENST00000430471
ENSG00000174307,ENST00000367311
ENSG00000159176,ENST00000367306
ENSG00000224536,ENST00000454651
ENSG00000223396,ENST00000441932
ENSG00000242150,ENST00000482594
ENSG00000269690,ENST00000593583
ENSG00000134369,ENST00000491403
ENSG00000236390,ENST00000449492
ENSG00000231871,ENST00000413035
ENSG00000264802,ENST00000577455
ENSG00000235121,ENST00000429443
ENSG00000200942,ENST00000364072
ENSG00000221028,ENST00000408101
ENSG00000198700,ENST00000361565
ENSG00000198892,ENST00000464117
ENSG00000223774,ENST00000414927
ENSG00000163431,ENST00000367288
ENSG00000134375,ENST00000367287
ENSG00000206637,ENST00000383910
ENSG00000238003,ENST00000412093
ENSG00000176393,ENST00000481780
ENSG00000273478,ENST00000608886
ENSG00000234678,ENST00000419190
ENSG00000163435,ENST00000359651
ENSG00000249007,ENST00000504773
ENSG00000232296,ENST00000453255
ENSG00000235811,ENST00000457453
ENSG00000227109,ENST00000416794
ENSG00000170075,ENST00000367282
ENSG00000143862,ENST00000272217
ENSG00000143851,ENST00000367279
ENSG00000243323,ENST00000490225
ENSG00000133067,ENST00000367278
ENSG00000238571,ENST00000458934
ENSG00000239046,ENST00000458967
ENSG00000077152,ENST00000367274
ENSG00000077157,ENST00000608999
ENSG00000229120,ENST00000429682
ENSG00000272262,ENST00000606519
ENSG00000232626,ENST00000417053
ENSG00000236439,ENST00000537999
ENSG00000253042,ENST00000517233
ENSG00000143858,ENST00000367267
ENSG00000226862,ENST00000428573
ENSG00000225620,ENST00000411431
ENSG00000117139,ENST00000367265
ENSG00000235449,ENST00000430450
ENSG00000226148,ENST00000444461
ENSG00000260021,ENST00000564127
ENSG00000228288,ENST00000553157
ENSG00000184774,ENST00000330493
ENSG00000214796,ENST00000443294
ENSG00000234996,ENST00000456105
ENSG00000243113,ENST00000438944
ENSG00000183155,ENST00000367262
ENSG00000117153,ENST00000367261
ENSG00000230280,ENST00000430583
ENSG00000199471,ENST00000362601
ENSG00000159346,ENST00000340990
ENSG00000159348,ENST00000367249
ENSG00000234761,ENST00000438139
ENSG00000231547,ENST00000427395
ENSG00000163444,ENST00000367242
ENSG00000143847,ENST00000367240
ENSG00000122180,ENST00000241651
ENSG00000163485,ENST00000309502
ENSG00000234775,ENST00000421055
ENSG00000224671,ENST00000434265
ENSG00000133055,ENST00000255416
ENSG00000133048,ENST00000473185
ENSG00000133063,ENST00000484834
ENSG00000236523,ENST00000412758
ENSG00000231507,ENST00000412772
ENSG00000233791,ENST00000457348
ENSG00000159388,ENST00000475157
ENSG00000202300,ENST00000365430
ENSG00000122176,ENST00000354955
ENSG00000229652,ENST00000381357
ENSG00000271588,ENST00000605576
ENSG00000188783,ENST00000343110
ENSG00000188770,ENST00000367222
ENSG00000058668,ENST00000357681
ENSG00000236035,ENST00000451818
ENSG00000221643,ENST00000408716
ENSG00000122188,ENST00000442561
ENSG00000058673,ENST00000466470
ENSG00000257315,ENST00000550078
ENSG00000227417,ENST00000432760
ENSG00000223505,ENST00000427282
ENSG00000182004,ENST00000483099
ENSG00000236430,ENST00000420409
ENSG00000232917,ENST00000479457
ENSG00000237379,ENST00000413296
ENSG00000211554,ENST00000390128
ENSG00000176754,ENST00000367207
ENSG00000143842,ENST00000367203
ENSG00000261065,ENST00000565388
ENSG00000143845,ENST00000367201
ENSG00000230550,ENST00000433869
ENSG00000143839,ENST00000367195
ENSG00000225522,ENST00000440142
ENSG00000170498,ENST00000367194
ENSG00000174567,ENST00000308302
ENSG00000143850,ENST00000272203
ENSG00000231691,ENST00000437919
ENSG00000219133,ENST00000403842
ENSG00000226330,ENST00000443515
ENSG00000237848,ENST00000433886
ENSG00000158615,ENST00000367188
ENSG00000133056,ENST00000367187
ENSG00000198625,ENST00000470797
ENSG00000236779,ENST00000432698
ENSG00000200408,ENST00000363538
ENSG00000240710,ENST00000453895
ENSG00000170382,ENST00000367175
ENSG00000240219,ENST00000444037
ENSG00000252731,ENST00000516922
ENSG00000228153,ENST00000435021
ENSG00000252650,ENST00000516841
ENSG00000251861,ENST00000516052
ENSG00000163531,ENST00000404977
ENSG00000252946,ENST00000517137
ENSG00000229657,ENST00000452580
ENSG00000184144,ENST00000331830
ENSG00000251696,ENST00000515887
ENSG00000174529,ENST00000367167
ENSG00000117222,ENST00000264515
ENSG00000271580,ENST00000603227
ENSG00000236108,ENST00000428506
ENSG00000133059,ENST00000367160
ENSG00000213041,ENST00000448403
ENSG00000133069,ENST00000358024
ENSG00000225063,ENST00000452599
ENSG00000163545,ENST00000367157
ENSG00000162873,ENST00000367155
ENSG00000235363,ENST00000432323
ENSG00000226235,ENST00000447832
ENSG00000186007,ENST00000367152
ENSG00000199059,ENST00000362189
ENSG00000224717,ENST00000442318
ENSG00000117266,ENST00000429964
ENSG00000253097,ENST00000517288
ENSG00000174514,ENST00000475956
ENSG00000206762,ENST00000384035
ENSG00000158711,ENST00000357992
ENSG00000236942,ENST00000411645
ENSG00000158715,ENST00000460934
ENSG00000069275,ENST00000367142
ENSG00000268313,ENST00000598338
ENSG00000201944,ENST00000365074
ENSG00000117280,ENST00000367139
ENSG00000133065,ENST00000367137
ENSG00000162877,ENST00000367136
ENSG00000174502,ENST00000340781
ENSG00000227687,ENST00000421166
ENSG00000229874,ENST00000429210
ENSG00000196550,ENST00000470041
ENSG00000236889,ENST00000428399
ENSG00000225483,ENST00000430042
ENSG00000226780,ENST00000425896
ENSG00000198049,ENST00000367126
ENSG00000196533,ENST00000331555
ENSG00000252692,ENST00000516883
ENSG00000240754,ENST00000436158
ENSG00000196188,ENST00000358184
ENSG00000229509,ENST00000426884
ENSG00000163486,ENST00000295713
ENSG00000233501,ENST00000450872
ENSG00000143466,ENST00000367120
ENSG00000162888,ENST00000367119
ENSG00000261000,ENST00000562504
ENSG00000136653,ENST00000355294
ENSG00000234981,ENST00000428027
ENSG00000143486,ENST00000472709
ENSG00000237605,ENST00000425161
ENSG00000143479,ENST00000367109
ENSG00000252853,ENST00000517044
ENSG00000162889,ENST00000294981
ENSG00000224114,ENST00000451736
ENSG00000199349,ENST00000362479
ENSG00000136634,ENST00000423557
ENSG00000142224,ENST00000340758
ENSG00000162891,ENST00000367098
ENSG00000162892,ENST00000391929
ENSG00000162894,ENST00000367091
